F_FacultyID,F_FirstName,F_LastName,F_YearsEmployed,F_DepartmentID,F_Title
14683,Edwin,Williams,50,27,Assistant Professor
14684,Pam,Beach,50,69,Professor Emeritus
14685,Jon,Hwang,19,65,Assistant Professor
14686,Hannah,Block,18,10,Professor
14687,Carl,Sawyer,32,37,Associate Professor
14688,Wade,Chapman,5,58,Adjunct Professor
14689,Claude,Horowitz,25,71,Assistant Professor
14690,Gayle,George,31,35,Professor
14691,Judy,Byrne,19,4,Assistant Professor
14692,Carrie,Kennedy,43,52,Professor Emeritus
14693,Carol,Griffin,47,63,Associate Professor
14694,Catherine,Ritchie,2,77,Adjunct Professor
14695,Douglas,Roberts,36,64,Instructor
14696,Beverly,Daniels,48,72,Professor Emeritus
14697,Brian,Peele,46,39,Adjunct Professor
14698,Theresa,Heath,10,70,Instructor
14699,Milton,Leonard,8,74,Professor
14700,Jerry,Harrison,38,79,Professor Emeritus
14701,Bernice,Schaefer,49,81,Instructor
14702,Harold,Bynum,22,54,Assistant Professor
14703,Maxine,Sharp,6,1,Adjunct Professor
14704,Willie,McDowell,43,18,Assistant Professor
14705,Herbert,Barbee,46,11,Instructor
14706,Wesley,Fisher,6,56,Professor Emeritus
14707,Brett,Khan,46,25,Adjunct Professor
14708,Ted,Chappell,8,39,Assistant Professor
14709,Floyd,Benton,49,82,Assistant Professor
14710,Edith,Hendrix,18,67,Professor Emeritus
14711,Walter,McGee,7,81,Adjunct Professor
14712,Jim,Melton,11,23,Assistant Professor
14713,Kenneth,Watson,1,56,Adjunct Professor
14714,Alvin,Wells,40,46,Professor
14715,Lewis,Jiang,5,79,Adjunct Professor
14716,Walter,Carlson,43,8,Adjunct Professor
14717,Jean,Malone,20,61,Instructor
14718,Joanna,Foster,13,12,Professor
14719,Philip,Fernandez,13,1,Instructor
14720,Jeffrey,Woodruff,28,59,Instructor
14721,Arlene,Feldman,41,43,Professor
14722,Jose,Forrest,26,65,Assistant Professor
14723,Shirley,Buck,42,27,Assistant Professor
14724,Joanne,Lanier,37,57,Professor Emeritus
14725,Brandon,Whitehead,33,83,Instructor
14726,Melvin,Conrad,4,28,Instructor
14727,Julia,Hester,4,39,Professor
14728,Terri,Rosenberg,44,82,Professor Emeritus
14729,Regina,Douglas,32,28,Adjunct Professor
14730,Ron,Johnson,48,11,Adjunct Professor
14731,Brent,Rankin,17,24,Associate Professor
14732,Annie,Oliver,39,71,Instructor
14733,Hilda,Peck,26,47,Professor
14734,Ann,Simmons,46,52,Adjunct Professor
14735,Zachary,Blanchard,42,32,Associate Professor
14736,Nathan,Schneider,8,22,Assistant Professor
14737,Gayle,Townsend,5,42,Instructor
14738,Clara,Mangum,45,53,Professor
14739,Carla,Drake,25,82,Assistant Professor
14740,Theresa,Aycock,25,8,Assistant Professor
14741,Vickie,Ramsey,13,19,Instructor
14742,Oscar,Bynum,28,1,Professor Emeritus
14743,Tommy,Levin,39,9,Professor Emeritus
14744,Malcolm,Mercer,40,66,Associate Professor
14745,Cindy,Song,44,34,Associate Professor
14746,Harry,Bauer,45,11,Professor
14747,Janet,Helms,36,10,Professor Emeritus
14748,Megan,Alston,6,51,Instructor
14749,Patsy,Ferrell,15,71,Associate Professor
14750,Bernard,Olsen,22,64,Associate Professor
14751,Maurice,Carr,50,17,Professor
14752,Carl,Ivey,28,36,Instructor
14753,Juan,Chung,48,17,Professor Emeritus
14754,Paul,Petty,36,38,Adjunct Professor
14755,Janice,Sullivan,45,57,Assistant Professor
14756,Dan,Bynum,10,81,Associate Professor
14757,Theresa,Wooten,19,13,Associate Professor
14758,Louise,Kumar,32,17,Professor Emeritus
14759,Theresa,Benson,31,52,Associate Professor
14760,Jeanne,Sanders,25,20,Instructor
14761,Glen,Carlton,8,46,Instructor
14762,Leslie,Olsen,6,47,Instructor
14763,Tracy,Crabtree,5,45,Professor Emeritus
14764,Cindy,Pollard,36,80,Professor
14765,Ross,Murphy,31,15,Professor Emeritus
14766,Alexander,Mueller,8,1,Professor
14767,Elaine,Field,26,67,Associate Professor
14768,Virginia,Camp,39,39,Associate Professor
14769,Troy,Harrison,1,28,Instructor
14770,Vernon,Beach,20,41,Associate Professor
14771,Mildred,Moon,7,31,Professor Emeritus
14772,Sara,Faircloth,2,62,Adjunct Professor
14773,Alice,Hahn,30,54,Professor Emeritus
14774,Terri,Gilliam,34,36,Professor Emeritus
14775,Florence,McBride,3,51,Professor
14776,Doris,Hewitt,45,18,Instructor
14777,Gregory,Dixon,20,25,Professor Emeritus
14778,Lucille,Burns,50,16,Professor Emeritus
14779,Adam,Robinson,28,78,Adjunct Professor
14780,Neal,Stein,29,7,Associate Professor
14781,Brent,Sims,20,54,Professor Emeritus
14782,Wesley,Branch,2,15,Professor
14783,Marjorie,Hong,29,6,Professor
14784,Seth,Davenport,32,80,Professor
14785,Ethel,Frye,49,77,Assistant Professor
14786,Priscilla,Watson,22,8,Assistant Professor
14787,Chris,Hester,3,2,Associate Professor
14788,Hazel,Hobbs,31,40,Instructor
14789,Marilyn,Mercer,37,64,Professor Emeritus
14790,Geraldine,Peck,47,9,Assistant Professor
14791,Darlene,McCormick,49,20,Assistant Professor
14792,Faye,Flynn,48,6,Assistant Professor
14793,Ken,Hines,43,56,Assistant Professor
14794,Laurence,Levin,18,59,Professor Emeritus
14795,Molly,Rodriguez,19,20,Instructor
14796,Kevin,Nixon,31,67,Professor
14797,Marilyn,Melton,22,46,Professor
14798,Melanie,Graham,24,22,Instructor
14799,Joel,Haas,34,18,Instructor
14800,Timothy,Byers,32,44,Professor
14801,Edward,Katz,20,54,Associate Professor
14802,Francis,Hawley,17,11,Adjunct Professor
14803,Annette,Harrell,12,9,Professor
14804,Bruce,Hoffman,5,55,Adjunct Professor
14805,Annette,Lindsay,7,62,Adjunct Professor
14806,Judith,Adler,50,44,Professor
14807,Lee,English,12,64,Professor Emeritus
14808,Bruce,Underwood,31,2,Adjunct Professor
14809,Molly,Cates,6,7,Adjunct Professor
14810,Jeff,Holmes,43,17,Instructor
14811,John,Freedman,44,11,Assistant Professor
14812,Pat,Simon,19,29,Assistant Professor
14813,Erica,Kaplan,39,80,Instructor
14814,Jerry,Ray,28,22,Assistant Professor
14815,Brett,Massey,2,79,Professor
14816,Glenn,Burch,9,64,Instructor
14817,Gretchen,Cheek,7,24,Associate Professor
14818,Cindy,Kendall,50,77,Associate Professor
14819,Louis,Wu,10,49,Associate Professor
14820,Martha,Scarborough,4,64,Associate Professor
14821,Joy,Payne,1,14,Assistant Professor
14822,Marcus,Barker,35,58,Adjunct Professor
14823,Danny,Grossman,25,71,Instructor
14824,Clifford,Burnette,5,34,Associate Professor
14825,Eleanor,Buchanan,32,71,Adjunct Professor
14826,Meredith,O'Connor,43,56,Adjunct Professor
14827,Kristina,Hall,26,42,Professor
14828,Ricky,Corbett,33,21,Associate Professor
14829,Leroy,Glass,19,66,Instructor
14830,Annette,Link,13,71,Professor
14831,Lucille,Cunningham,44,61,Professor
14832,George,Thornton,13,48,Adjunct Professor
14833,Becky,Sawyer,6,31,Assistant Professor
14834,Leslie,Greene,26,27,Instructor
14835,Jean,Simpson,21,31,Instructor
14836,Marion,Hampton,3,53,Associate Professor
14837,Joan,Copeland,49,8,Adjunct Professor
14838,Brian,Patterson,10,74,Associate Professor
14839,Sam,Underwood,14,80,Adjunct Professor
14840,Charlotte,Thompson,4,60,Professor
14841,Hilda,Payne,46,26,Professor Emeritus
14842,Eileen,Shaffer,30,80,Instructor
14843,Regina,Dickinson,48,34,Professor Emeritus
14844,Anthony,Grant,15,27,Adjunct Professor
14845,Nathan,Dougherty,23,47,Adjunct Professor
14846,Ellen,Martinez,34,73,Assistant Professor
14847,Laurie,Weber,24,64,Adjunct Professor
14848,Julie,Erickson,4,42,Associate Professor
14849,Crystal,Peck,24,54,Professor
14850,Gerald,Clarke,31,53,Adjunct Professor
14851,Chad,Atkinson,8,1,Adjunct Professor
14852,Marian,Lynch,26,37,Associate Professor
14853,Gordon,Coleman,4,75,Assistant Professor
14854,Diana,Bishop,32,73,Adjunct Professor
14855,Kerry,Yu,5,51,Associate Professor
14856,Cameron,Benton,47,35,Adjunct Professor
14857,Max,Fields,29,51,Professor
14858,Jason,Porter,4,19,Instructor
14859,Kristine,Schultz,38,11,Instructor
14860,Ted,Ferrell,2,60,Professor
14861,Florence,Hill,3,9,Adjunct Professor
14862,Ryan,Bryan,21,59,Professor Emeritus
14863,Mike,Terrell,45,45,Assistant Professor
14864,Nathan,Byers,32,58,Instructor
14865,Audrey,Lam,26,43,Adjunct Professor
14866,Kim,Robbins,5,52,Professor Emeritus
14867,Sandy,Patel,40,39,Professor
14868,Robin,Vick,6,27,Professor Emeritus
14869,George,Riggs,15,18,Professor Emeritus
14870,Dolores,Holmes,12,12,Associate Professor
14871,Leslie,Horne,9,2,Assistant Professor
14872,Marie,Pickett,16,60,Professor
14873,Sandy,Boone,34,26,Assistant Professor
14874,Danielle,Stroud,3,10,Assistant Professor
14875,Linda,Bailey,45,6,Instructor
14876,Bryan,Taylor,14,29,Professor Emeritus
14877,Rodney,Lutz,27,50,Adjunct Professor
14878,Cynthia,Vaughan,13,11,Associate Professor
14879,Gerald,Reeves,41,16,Professor
14880,Alice,Whitehead,34,39,Professor
14881,Faye,Walton,46,6,Professor
14882,Paige,Lin,40,3,Professor Emeritus
14883,Harriet,Moore,44,8,Assistant Professor
14884,Cynthia,Farrell,16,74,Instructor
14885,Evelyn,Maynard,36,64,Instructor
14886,Marilyn,Browning,36,4,Professor
14887,Kyle,Bennett,35,3,Assistant Professor
14888,Arnold,Waller,9,21,Associate Professor
14889,Constance,Humphrey,50,33,Professor
14890,Ian,Ellington,16,52,Associate Professor
14891,Ryan,Buckley,49,17,Instructor
14892,Craig,McLaughlin,44,83,Professor Emeritus
14893,Samuel,Michael,39,49,Associate Professor
14894,Glenn,Hobbs,12,41,Adjunct Professor
14895,Jimmy,Lynch,11,21,Professor Emeritus
14896,Kristen,Robertson,28,72,Professor
14897,Samuel,Bean,48,59,Assistant Professor
14898,Shelley,Hutchinson,13,63,Professor Emeritus
14899,Roger,Bolton,13,57,Assistant Professor
14900,Willie,Wong,12,19,Professor Emeritus
14901,Bobby,Clapp,11,14,Professor
14902,Lynne,Bryant,28,27,Assistant Professor
14903,Virginia,Jernigan,16,33,Adjunct Professor
14904,Herman,Lyons,24,83,Professor Emeritus
14905,Angela,Braswell,37,12,Instructor
14906,Bruce,Daniel,19,31,Assistant Professor
14907,Rose,Hwang,13,28,Professor Emeritus
14908,Lucy,Dalton,34,17,Assistant Professor
14909,Kathy,Gill,25,75,Professor Emeritus
14910,Anna,Curtis,34,69,Professor
14911,Robin,Buck,13,54,Associate Professor
14912,Gretchen,Fink,4,47,Professor Emeritus
14913,Jason,Lloyd,26,68,Adjunct Professor
14914,Danielle,Langley,13,44,Assistant Professor
14915,Roger,Banks,25,77,Professor
14916,Michelle,Stein,13,62,Associate Professor
14917,Alexandra,Frederick,41,27,Associate Professor
14918,Paul,Shannon,24,76,Associate Professor
14919,Sharon,McKenzie,44,8,Adjunct Professor
14920,Caroline,Godfrey,24,27,Associate Professor
14921,Tim,Taylor,38,53,Assistant Professor
14922,Thelma,Cooper,32,57,Professor Emeritus
14923,Laurie,Odom,14,17,Instructor
14924,Roberta,Vaughn,13,19,Professor
14925,Carole,Hardin,19,57,Professor
14926,Jill,Oliver,22,12,Instructor
14927,Nathan,Washington,29,32,Professor Emeritus
14928,Michelle,Horowitz,5,56,Associate Professor
14929,Wanda,Hutchinson,45,76,Professor
14930,Charlene,Hamrick,8,20,Assistant Professor
14931,Glenn,Berg,5,45,Professor Emeritus
14932,Tim,Reese,47,67,Professor
14933,Lewis,Osborne,49,59,Assistant Professor
14934,Douglas,Gallagher,29,79,Professor Emeritus
14935,Karl,Chambers,32,18,Instructor
14936,Karl,Stuart,33,27,Professor
14937,Robert,Curry,49,10,Professor Emeritus
14938,Oscar,Williams,29,20,Associate Professor
14939,Max,Morris,4,4,Associate Professor
14940,Bobby,Ritchie,11,3,Professor Emeritus
14941,Paula,Grimes,37,16,Associate Professor
14942,Marian,Jacobson,47,4,Professor
14943,Rita,Craig,12,72,Adjunct Professor
14944,Annie,Robbins,3,50,Instructor
14945,Karen,Olson,41,28,Assistant Professor
14946,Randy,Barnett,27,56,Professor Emeritus
14947,Tina,Duncan,32,35,Assistant Professor
14948,Bob,Cain,1,7,Professor
14949,Tom,Massey,4,25,Adjunct Professor
14950,Ashley,Coates,4,31,Adjunct Professor
14951,Teresa,Kahn,30,11,Assistant Professor
14952,Kathryn,Ramsey,25,22,Associate Professor
14953,Amanda,Sun,4,16,Associate Professor
14954,Dana,Albright,20,54,Instructor
14955,Nina,Cummings,31,77,Professor Emeritus
14956,Brett,Brady,41,68,Adjunct Professor
14957,Billie,Parks,26,18,Associate Professor
14958,Gerald,Wolf,41,2,Professor Emeritus
14959,Eileen,Griffith,43,49,Adjunct Professor
14960,Gretchen,Brooks,4,60,Adjunct Professor
14961,Becky,McCoy,28,55,Instructor
14962,Sally,Dorsey,18,72,Assistant Professor
14963,Pauline,Wu,28,7,Adjunct Professor
14964,Diana,Burke,42,14,Assistant Professor
14965,Craig,Bowden,48,28,Professor
14966,Lewis,Cummings,43,33,Adjunct Professor
14967,Lucille,Park,41,65,Adjunct Professor
14968,Joshua,Reed,28,57,Adjunct Professor
14969,Melanie,Long,21,14,Professor Emeritus
14970,Jason,Grant,10,25,Adjunct Professor
14971,Bernice,Hunt,38,39,Professor Emeritus
14972,Jimmy,Conner,32,28,Professor
14973,Stacey,Gardner,21,64,Professor
14974,Claudia,Frazier,11,69,Adjunct Professor
14975,Erika,Duncan,27,23,Assistant Professor
14976,Cathy,Whitehead,44,13,Adjunct Professor
14977,Leah,Garcia,50,29,Professor
14978,Roger,Christensen,1,7,Professor Emeritus
14979,Lee,Pollard,5,55,Professor
14980,Vanessa,Smith,20,30,Professor Emeritus
14981,Dean,Godfrey,5,74,Professor Emeritus
14982,Ruby,Shepherd,47,75,Associate Professor
14983,Brad,Byrne,32,47,Professor Emeritus
14984,Robin,Byers,25,16,Associate Professor
14985,Rachel,Carver,30,80,Professor Emeritus
14986,Elisabeth,Barnes,27,67,Associate Professor
14987,Dennis,McLaughlin,1,41,Assistant Professor
14988,Cameron,Crabtree,49,30,Associate Professor
14989,Helen,Daly,19,7,Adjunct Professor
14990,Audrey,Short,30,29,Adjunct Professor
14991,Karl,Peck,15,38,Professor
14992,Herman,Yang,49,80,Instructor
14993,Ashley,Tilley,48,71,Associate Professor
14994,Nelson,Hartman,7,6,Assistant Professor
14995,Ian,Shannon,34,23,Assistant Professor
14996,Roger,Casey,50,5,Assistant Professor
14997,Eric,Love,15,78,Assistant Professor
14998,Mildred,Duke,27,62,Professor Emeritus
14999,Ellen,Lindsey,43,4,Associate Professor
15000,Benjamin,Yang,45,51,Assistant Professor
15001,Karl,Link,17,21,Professor Emeritus
15002,Tony,Massey,8,34,Professor
15003,Grace,Combs,9,17,Professor Emeritus
15004,Kristen,Berg,15,44,Instructor
15005,Amanda,Cobb,44,79,Instructor
15006,Jose,Greene,8,45,Professor
15007,Debra,Decker,15,27,Professor
15008,Juanita,Yu,5,69,Assistant Professor
15009,Victor,McGuire,42,22,Adjunct Professor
15010,Tracey,Meadows,41,71,Professor
15011,Rodney,Tyler,5,3,Assistant Professor
15012,Gladys,Smith,43,17,Professor Emeritus
15013,Eileen,Buchanan,45,59,Professor
15014,Toni,Kelley,12,60,Associate Professor
15015,Johnny,Giles,35,13,Associate Professor
15016,Gloria,Hawley,45,76,Professor Emeritus
15017,Florence,Buckley,26,52,Professor Emeritus
15018,Arthur,Robertson,19,66,Assistant Professor
15019,Willie,Rankin,5,27,Associate Professor
15020,Larry,Fernandez,32,34,Assistant Professor
15021,Jerry,Grossman,43,75,Instructor
15022,Alex,Currie,38,69,Professor
15023,Barry,Tilley,16,46,Adjunct Professor
15024,Gwendolyn,McKenzie,38,62,Associate Professor
15025,Anita,Eaton,39,2,Assistant Professor
15026,Leonard,Holloway,20,36,Professor Emeritus
15027,Fred,Lancaster,27,20,Assistant Professor
15028,Anne,Rogers,43,76,Assistant Professor
15029,Gladys,Padgett,38,39,Professor
15030,Claire,Coley,31,51,Adjunct Professor
15031,Nicole,Parrish,23,30,Professor
15032,Marvin,Matthews,30,23,Assistant Professor
15033,Lucille,Barrett,49,29,Associate Professor
15034,Richard,Hong,2,36,Associate Professor
15035,Gordon,Mangum,15,21,Assistant Professor
15036,Craig,Hwang,50,57,Assistant Professor
15037,Stephanie,Cooke,50,21,Professor
15038,Louis,Tucker,34,70,Assistant Professor
15039,Rhonda,Goldman,23,50,Assistant Professor
15040,Florence,McCormick,22,16,Professor Emeritus
15041,Stuart,Sharpe,40,6,Instructor
15042,Gene,Ivey,34,35,Professor
15043,Ruby,Buchanan,4,62,Professor
15044,Peter,Mills,49,3,Instructor
15045,Arnold,Proctor,44,76,Assistant Professor
15046,Kara,O'Brien,7,73,Professor Emeritus
15047,Bernice,Rowe,29,35,Professor Emeritus
15048,Dennis,Todd,5,65,Adjunct Professor
15049,Joe,Hedrick,24,48,Instructor
15050,Max,Poe,10,26,Professor Emeritus
15051,Amy,Khan,27,12,Professor
15052,Dennis,Sumner,39,69,Adjunct Professor
15053,Judy,Langley,24,57,Adjunct Professor
15054,Calvin,Hedrick,33,45,Associate Professor
15055,Marion,Armstrong,2,71,Professor Emeritus
15056,Roy,Berry,4,27,Associate Professor
15057,Heather,Whitehead,23,5,Associate Professor
15058,Charlene,Roberts,1,20,Instructor
15059,Leo,Goldberg,19,28,Adjunct Professor
15060,Paula,Kang,7,66,Instructor
15061,Judy,Erickson,32,15,Assistant Professor
15062,Norman,Underwood,26,26,Assistant Professor
15063,Brad,Zimmerman,3,80,Assistant Professor
15064,Janice,Gregory,40,73,Associate Professor
15065,Bernard,Gay,36,30,Instructor
15066,Diana,Wooten,47,75,Professor
15067,Brian,Harper,49,4,Associate Professor
15068,Justin,Dean,35,8,Professor
15069,June,Potter,19,29,Associate Professor
15070,Warren,Tuttle,16,62,Assistant Professor
15071,Andrea,Sutherland,27,29,Associate Professor
15072,Jessie,McIntosh,6,52,Associate Professor
15073,Jill,Alford,17,11,Instructor
15074,Kerry,Rosen,36,44,Instructor
15075,Jenny,Wolfe,33,51,Assistant Professor
15076,Katie,Anderson,3,27,Adjunct Professor
15077,Donna,Spivey,36,58,Instructor
15078,Robyn,Powers,26,57,Professor Emeritus
15079,Brent,Barton,38,26,Instructor
15080,Kim,Carlson,41,64,Professor Emeritus
15081,Ryan,Robertson,46,15,Adjunct Professor
15082,Terri,Robbins,38,1,Professor
15083,Jackie,Mann,22,47,Adjunct Professor
15084,Claudia,Whitehead,22,29,Associate Professor
15085,Kathryn,Henderson,33,21,Associate Professor
15086,Sylvia,Bowden,42,59,Professor
15087,Patricia,Gilliam,44,7,Assistant Professor
15088,Steve,Chen,25,33,Professor
15089,Steven,Owens,32,52,Assistant Professor
15090,Brett,Hardin,37,76,Assistant Professor
15091,Donald,Porter,23,51,Assistant Professor
15092,Ricky,Bates,9,20,Adjunct Professor
15093,Peter,Feldman,30,44,Adjunct Professor
15094,Allan,Watts,18,4,Professor Emeritus
15095,Katherine,Kemp,15,45,Adjunct Professor
15096,Sarah,Howell,3,75,Assistant Professor
15097,Lillian,Dunlap,34,72,Professor
15098,Sally,Neal,15,55,Assistant Professor
15099,Bradley,Noble,24,56,Professor
15100,Ruth,Jain,22,77,Instructor
15101,Brenda,Walsh,10,23,Professor Emeritus
15102,Christine,Sullivan,2,40,Assistant Professor
15103,Vivian,Albright,40,83,Professor Emeritus
15104,Andrea,Richmond,17,13,Professor
15105,Curtis,Berger,11,57,Professor
15106,Theodore,Lamb,12,66,Instructor
15107,Malcolm,Grant,27,18,Professor Emeritus
15108,Paige,Flynn,30,64,Adjunct Professor
15109,Joy,Norris,7,35,Professor Emeritus
15110,Kenneth,McIntosh,4,30,Instructor
15111,Rosemary,Wilcox,5,81,Instructor
15112,Tracy,Dale,9,69,Professor Emeritus
15113,Brooke,Lehman,13,38,Assistant Professor
15114,Gene,Wilson,37,73,Assistant Professor
15115,Cameron,Stern,36,72,Associate Professor
15116,Melanie,McKenzie,1,60,Professor
15117,Geoffrey,Church,5,44,Assistant Professor
15118,Lauren,Barnes,11,19,Associate Professor
15119,Eleanor,Hanna,7,1,Assistant Professor
15120,Cecil,Malone,23,54,Assistant Professor
15121,Valerie,Stark,18,40,Associate Professor
15122,Maria,Lowry,2,27,Professor Emeritus
15123,Dwight,Kahn,38,19,Professor
15124,Randall,Lam,33,40,Instructor
15125,Bobby,Freedman,39,30,Adjunct Professor
15126,Deborah,High,26,30,Professor
15127,Marshall,Dickens,6,5,Professor Emeritus
15128,Johnny,Nolan,14,78,Associate Professor
15129,Ellen,Moser,45,5,Professor Emeritus
15130,Craig,Howell,10,9,Professor
15131,Vernon,Williford,31,29,Adjunct Professor
15132,Marianne,Whitaker,7,80,Professor Emeritus
15133,Anita,Greene,16,60,Professor
15134,Ricky,Keller,49,57,Adjunct Professor
15135,Dorothy,Lancaster,5,5,Assistant Professor
15136,Sherri,Pollard,37,34,Adjunct Professor
15137,Alice,Byrd,50,28,Adjunct Professor
15138,Gene,Diaz,21,56,Professor Emeritus
15139,Wayne,Callahan,7,75,Instructor
15140,Bradley,Sullivan,17,2,Instructor
15141,Thomas,Roy,31,45,Instructor
15142,Dale,Reese,34,55,Associate Professor
15143,Edna,Cassidy,3,62,Professor
15144,Charles,Payne,39,73,Professor Emeritus
15145,Sheryl,Frost,3,19,Professor Emeritus
15146,Milton,Byrne,32,65,Instructor
15147,Doris,Heath,24,44,Professor
15148,Joan,Pennington,25,30,Instructor
15149,Dolores,Aldridge,36,71,Professor Emeritus
15150,Cameron,Rogers,1,49,Adjunct Professor
15151,Laura,Horn,26,23,Associate Professor
15152,Gayle,Monroe,36,25,Associate Professor
15153,Marcus,Cooke,4,30,Instructor
15154,Joann,Bishop,26,29,Adjunct Professor
15155,Sean,Browning,11,69,Adjunct Professor
15156,Greg,Hendrix,39,28,Professor
15157,Brian,Dennis,25,42,Associate Professor
15158,Wallace,Pitts,38,6,Adjunct Professor
15159,Mitchell,Howe,42,70,Instructor
15160,Edna,Thomson,20,79,Professor Emeritus
15161,Matthew,McBride,50,69,Assistant Professor
