S_StudentID,S_FirstName,S_LastName,S_Year,S_GPA,S_MajorID,S_AdvisorID
62416,Regina,Craft,Fr,3.06,67,21093
62417,Juan,Riggs,So,2.63,47,6359
62418,Juan,Hsu,Jr,3.73,28,18060
62419,Dan,Roach,Sr,3.62,52,5553
62420,Hilda,Hampton,Jr,2.66,57,24288
62421,Lillian,Thompson,So,1.28,79,11769
62422,Randy,Chung,So,3.99,52,12112
62423,Samantha,Avery,Fr,1.50,44,22409
62424,Wade,Beatty,Jr,3.53,43,19910
62425,Janice,Stevens,Sr,0.10,14,21283
62426,Neal,Scott,So,1.23,66,16803
62427,Greg,Beatty,Fr,3.91,20,17974
62428,Julia,Terrell,Jr,3.13,67,10654
62429,Pamela,Clarke,So,2.19,65,7366
62430,Geoffrey,Wilkins,Jr,3.72,83,14005
62431,Jonathan,Hartman,Sr,3.93,65,7462
62432,Theresa,Fitzgerald,Sr,2.49,29,1913
62433,Andrew,Lester,Fr,2.74,31,2377
62434,Larry,Hanson,Fr,2.88,50,24578
62435,LeRoy,Hu,Jr,2.89,2,24424
62436,Alice,Allred,Fr,1.72,58,4944
62437,Margaret,Gay,So,2.98,38,10854
62438,Sam,Goldberg,Fr,3.46,51,21911
62439,Thelma,Blair,So,3.71,65,263
62440,Renee,Denton,So,0.56,56,20021
62441,Annette,Hale,So,3.96,63,18915
62442,Alison,Hodges,Jr,2.36,33,8410
62443,Tracey,Shields,Jr,2.28,68,16053
62444,Jonathan,Miller,Sr,2.54,35,23802
62445,Nelson,Nixon,So,1.77,28,4034
62446,Irene,Strauss,Jr,3.11,21,4312
62447,Shirley,Teague,So,0.25,58,16618
62448,Carolyn,Bradshaw,Sr,1.13,81,4525
62449,Dale,Garrison,Fr,0.46,36,11879
62450,Donald,Carter,Fr,2.65,8,3212
62451,Glenn,Waller,So,0.92,5,22560
62452,Stephanie,Fletcher,Jr,3.65,42,24663
62453,Judith,Stout,Sr,2.15,18,2452
62454,Glenda,Rosen,So,0.75,29,13264
62455,Calvin,Weiner,So,1.20,40,5106
62456,Ray,Epstein,So,2.95,41,1667
62457,Jeff,Jacobson,Fr,0.69,14,13681
62458,Marian,Bates,So,0.98,66,5108
62459,Carl,Cherry,Fr,2.87,72,6494
62460,Stephanie,Abbott,Sr,2.39,30,24173
62461,Lynn,Walsh,Fr,2.41,18,16119
62462,Pat,Hauser,So,1.16,34,22786
62463,Dwight,Fernandez,Jr,3.32,3,18878
62464,Neal,Wells,So,0.46,63,8504
62465,Nelson,Greenberg,Fr,2.98,68,2375
62466,Colleen,Fischer,Fr,2.69,76,8348
62467,David,Rodgers,Jr,0.04,35,12612
62468,Vivian,Martinez,Fr,0.22,8,16277
62469,Bob,Gilliam,So,0.44,75,4341
62470,Lisa,McMillan,So,0.67,24,1957
62471,Darlene,Nash,Fr,0.66,54,11304
62472,Sylvia,Kennedy,Sr,3.45,53,2321
62473,Heidi,Preston,Fr,1.52,64,9235
62474,Gordon,Chung,Fr,0.97,8,3270
62475,Ernest,Weaver,Sr,1.06,75,6458
62476,Wayne,Bryan,Jr,0.21,30,4906
62477,Harold,Kern,Jr,2.78,69,22035
62478,Lester,Parrish,Sr,2.83,2,8816
62479,Ernest,Harrington,Fr,2.26,3,19016
62480,Alicia,Strauss,Sr,0.44,3,9103
62481,Ricky,Howell,Fr,0.84,54,11649
62482,Ashley,Avery,Fr,1.96,18,18512
62483,Gina,Wiggins,Fr,1.66,60,18883
62484,Tina,Barker,So,3.59,77,12149
62485,Marlene,Owen,Fr,1.12,78,9634
62486,Virginia,Reid,Sr,3.30,69,19564
62487,Malcolm,Lowe,Jr,0.36,40,21155
62488,Jerry,Buckley,Jr,0.54,25,5966
62489,Maxine,Bradshaw,Sr,1.40,13,4558
62490,Sheryl,Gray,So,0.24,14,975
62491,Tamara,Blalock,Jr,1.78,27,5078
62492,Jamie,Kumar,Jr,1.32,73,22500
62493,Harry,Lyon,Fr,2.17,7,748
62494,Thelma,Levy,Fr,1.17,63,13365
62495,Darlene,Williamson,Jr,3.04,83,15987
62496,Maurice,White,Sr,2.48,76,19039
62497,Rita,Hanson,So,3.07,26,10314
62498,Dwight,Sun,Jr,2.42,28,1255
62499,David,Townsend,Sr,1.11,3,22916
62500,Bernice,Heath,Fr,1.50,38,13402
62501,Renee,Hendricks,So,0.67,46,21227
62502,Danielle,Blalock,Sr,0.28,70,18397
62503,Joan,Page,Fr,2.56,48,21399
62504,Stuart,Hauser,Fr,3.48,31,9862
62505,Geraldine,Wilkins,Fr,2.54,7,24440
62506,Pam,Hu,Fr,2.61,82,1011
62507,Phyllis,Arnold,So,1.54,72,17299
62508,Leslie,Dougherty,So,3.12,54,22246
62509,Joan,Simon,Sr,3.40,60,16445
62510,Tara,Gupta,Sr,2.51,4,15999
62511,Kimberly,Bennett,Jr,2.06,24,9418
62512,Michele,Robinson,So,2.33,58,12257
62513,Kurt,Washington,So,2.70,19,24743
62514,Catherine,Fuller,Sr,3.50,40,8373
62515,Charlie,Newman,Sr,3.79,33,13406
62516,Carol,Blake,Sr,2.90,73,23823
62517,Jenny,Finch,Fr,2.14,16,12400
62518,Benjamin,Marshall,Fr,3.89,6,1236
62519,Marlene,Sharp,Fr,0.07,1,1888
62520,Marshall,Barnes,Sr,1.53,54,3582
62521,Eva,Martinez,Jr,0.25,44,4465
62522,Charlene,Wolfe,Jr,0.31,11,13609
62523,Dana,Cheng,Fr,0.61,46,24729
62524,Warren,Batchelor,So,1.68,44,14344
62525,Sharon,Robinson,So,2.27,53,4382
62526,Jackie,Ramsey,So,0.81,56,21465
62527,Vicki,Jordan,Sr,2.19,41,13541
62528,Carole,Merritt,Jr,1.11,26,15998
62529,Jenny,Hardin,Fr,0.95,23,18462
62530,Bill,Corbett,So,3.72,67,17623
62531,Elsie,Mullen,Fr,3.18,54,5820
62532,Hilda,Nixon,Sr,3.48,53,23078
62533,Benjamin,Fernandez,Fr,3.67,46,243
62534,Betty,Blum,Jr,2.49,82,21740
62535,Thomas,McCormick,Fr,1.13,55,18929
62536,Erik,Hirsch,So,0.97,56,15565
62537,Leigh,Albright,Fr,2.23,53,20662
62538,Lawrence,Kay,Fr,3.34,31,7506
62539,Steve,Daly,Fr,0.75,16,22985
62540,Rebecca,Gray,Sr,3.66,21,7575
62541,Eric,Casey,Sr,1.56,43,5360
62542,Cameron,Norton,Jr,3.00,44,10473
62543,Benjamin,McDowell,Jr,2.10,28,8398
62544,Stuart,Lamb,Jr,3.10,4,3704
62545,Charles,Rosenthal,Sr,2.03,55,20639
62546,Stacey,Underwood,So,0.92,79,21083
62547,Arlene,Jacobs,So,1.28,45,5779
62548,Kristen,Wilder,Sr,2.03,63,2639
62549,Cheryl,Kahn,Jr,3.68,33,913
62550,Louis,Barry,Sr,2.13,58,16114
62551,Russell,Kerr,Sr,1.17,31,24281
62552,Cheryl,Ayers,Fr,1.70,39,1526
62553,Samuel,Stallings,Sr,2.33,27,14665
62554,Diana,Zhu,Sr,3.63,5,15189
62555,Frank,Wood,Jr,3.50,17,19411
62556,Virginia,Warren,Jr,0.73,41,22183
62557,Gordon,Hensley,Jr,1.39,33,24034
62558,Denise,Beach,Fr,1.83,61,19757
62559,Sheila,Weiss,Fr,0.24,77,20735
62560,Dennis,Wang,Jr,2.86,37,23909
62561,Bruce,Brooks,Fr,1.81,17,8957
62562,Harry,Moran,Sr,0.80,82,23522
62563,Justin,Gonzalez,Sr,3.29,61,6978
62564,Andrea,Gibbons,So,1.73,57,11007
62565,Alvin,Moody,Fr,2.78,64,803
62566,Walter,Marks,So,0.28,71,17858
62567,Guy,Stern,Sr,3.98,39,20105
62568,Hugh,Heller,Sr,2.17,71,9032
62569,Alicia,Zhou,Fr,2.07,34,6293
62570,Marshall,Mercer,Jr,1.35,23,12089
62571,Anita,Barefoot,Jr,1.48,11,23128
62572,Heidi,Nichols,Jr,3.51,72,13850
62573,Hugh,Murray,Sr,2.27,40,6404
62574,Elaine,Strickland,So,1.57,36,8492
62575,Amy,Ferguson,Sr,0.58,78,11790
62576,Tina,Kim,Jr,0.98,10,12263
62577,Vicki,Stephenson,So,2.30,9,15251
62578,Claude,Barton,Sr,2.17,67,978
62579,Josephine,Cline,Fr,1.02,42,17745
62580,Eleanor,Cook,Sr,1.53,29,12807
62581,Gretchen,Riggs,Fr,2.07,9,10864
62582,Julian,Pickett,So,1.53,83,2648
62583,Angela,Cross,So,1.01,5,2785
62584,Joan,Hensley,Sr,3.89,63,10743
62585,Howard,Marks,Jr,0.55,33,21579
62586,Clarence,Greene,Sr,0.76,62,22522
62587,Robin,Decker,Jr,1.41,69,4511
62588,Kristin,Burnett,Fr,2.92,50,2688
62589,Gladys,Dyer,Sr,1.79,41,17392
62590,William,Evans,So,3.21,3,8107
62591,Valerie,Davenport,So,3.15,24,9571
62592,Jordan,Hayes,Fr,0.44,13,17357
62593,Brad,Byers,Sr,2.64,61,19125
62594,Peggy,Spence,So,0.20,77,5383
62595,Eugene,Stout,Fr,1.91,19,11908
62596,Gretchen,Singer,Sr,0.25,51,24938
62597,Marianne,Dodson,Jr,3.54,27,9883
62598,Roger,Olson,Jr,3.10,16,7164
62599,Willie,Cohen,Sr,2.80,35,4573
62600,Allen,Perez,Fr,0.58,29,10183
62601,Steve,Bernstein,Sr,3.40,13,18796
62602,Joan,Hamilton,Sr,3.43,38,22230
62603,Sara,Chase,Sr,2.75,58,21847
62604,Howard,Shore,So,2.00,69,22307
62605,Lester,Tan,So,0.90,35,24525
62606,Brad,Dudley,So,2.32,53,5471
62607,Alex,Chu,Jr,3.06,34,8749
62608,Billy,Sullivan,Jr,1.81,30,5589
62609,Ashley,Choi,Sr,3.95,29,3184
62610,Christian,Robbins,Jr,1.53,5,22526
62611,Zachary,McGee,So,2.90,26,24983
62612,David,Quinn,So,1.95,34,17969
62613,Vickie,Lin,Jr,3.01,63,3711
62614,Victoria,Baldwin,So,3.75,17,13144
62615,Edward,Buck,Fr,1.53,40,6472
62616,Gregory,Lowry,So,0.97,82,23624
62617,Erik,Griffin,Jr,3.82,18,10665
62618,Jason,Wade,Jr,0.39,15,7535
62619,Seth,Ford,So,2.47,61,24220
62620,Allen,Conway,Sr,3.87,57,21048
62621,Randall,Odom,Fr,3.19,25,13289
62622,Sarah,Patterson,Jr,3.88,56,6850
62623,Jamie,Hardin,Sr,3.88,49,22922
62624,Carla,Kearney,Fr,0.78,83,22063
62625,Peggy,Carpenter,Fr,3.63,63,5339
62626,Molly,Peters,Sr,0.94,12,16586
62627,Bruce,Randall,Sr,0.43,64,15148
62628,Jan,Harmon,Jr,1.14,6,9092
62629,Christina,Murphy,Fr,2.63,51,11891
62630,Ben,Bloom,Jr,3.21,40,5753
62631,Danielle,Elliott,Sr,1.70,32,6383
62632,Maurice,Parker,Jr,2.29,41,3612
62633,Tamara,Clapp,Jr,0.22,50,11718
62634,Steve,Deal,Sr,1.26,9,9486
62635,Amy,Saunders,Fr,1.03,46,19068
62636,Penny,Gross,So,3.55,79,5117
62637,Stephanie,Byrne,Sr,0.02,25,10336
62638,Laurence,Bowden,So,2.61,62,17904
62639,Charles,McKinney,So,3.13,56,44
62640,Penny,Han,Fr,0.48,63,19915
62641,Harriet,Lancaster,Sr,1.53,54,24305
62642,Elsie,Rodgers,Fr,0.59,12,22440
62643,Floyd,Frye,So,2.09,57,13102
62644,Clarence,Barefoot,Jr,3.74,17,7955
62645,Marc,Stephenson,Jr,3.94,67,17371
62646,Mary,Marcus,Sr,1.83,12,4228
62647,Katie,McIntyre,So,0.98,47,15056
62648,Jordan,Sherman,Sr,1.32,9,9416
62649,Nathan,Adler,Fr,1.22,61,21424
62650,Diane,Fitzpatrick,Sr,2.16,6,13347
62651,Jose,Morgan,Sr,0.18,27,20422
62652,Sue,Perry,Fr,3.85,55,7476
62653,Carrie,Kidd,Jr,2.76,45,2660
62654,Sean,O'Donnell,Fr,2.48,59,5099
62655,Dennis,Bloom,Sr,1.33,60,13332
62656,Stacy,Kearney,Fr,3.08,16,7140
62657,Floyd,Carpenter,So,1.80,56,5114
62658,Leonard,Beck,Sr,2.05,10,4701
62659,LeRoy,Knowles,Jr,0.67,7,11588
62660,Christopher,Spivey,Sr,3.48,55,11591
62661,Ann,Kelly,So,2.83,60,12354
62662,Mitchell,Payne,Fr,3.20,11,2530
62663,Stacy,Kahn,Fr,3.40,12,24921
62664,Toni,Atkinson,Jr,2.58,27,2849
62665,Leo,Watkins,Fr,1.01,41,8577
62666,Michelle,McClure,Sr,1.17,8,15857
62667,Jan,Golden,Jr,2.01,11,19431
62668,Vernon,Powell,So,1.96,44,6679
62669,Karen,Scarborough,Sr,2.84,53,24519
62670,Max,Henson,So,1.22,33,15665
62671,Roberta,Chan,Fr,0.53,33,21033
62672,Aaron,Dickson,Sr,1.49,74,8479
62673,Constance,Joyner,Jr,2.72,40,19456
62674,Gloria,Glass,Fr,1.64,13,20897
62675,Terry,McLean,Fr,2.69,73,6440
62676,Clarence,Cash,Jr,1.12,62,2523
62677,Suzanne,Herring,Sr,3.75,63,139
62678,Tracey,Ivey,Sr,1.03,70,18689
62679,Aaron,Bender,Sr,1.67,36,3929
62680,Martin,Green,Sr,1.72,46,9620
62681,Brad,Ray,Fr,0.12,72,20726
62682,Marsha,Jordan,Jr,3.16,22,2664
62683,Clarence,Middleton,Fr,1.67,52,1614
62684,Glenda,McGuire,So,3.74,12,6868
62685,Kerry,Stevenson,So,2.85,36,16694
62686,Marcia,Hanson,Fr,2.37,75,9617
62687,Clarence,Dennis,Sr,0.07,20,24353
62688,Kurt,Kirby,Jr,3.37,18,15709
62689,Andrew,Choi,So,1.08,60,13424
62690,Mildred,Day,Sr,3.13,71,135
62691,Wallace,Ho,Sr,2.93,83,15971
62692,Randall,Whitfield,So,3.33,21,15760
62693,Bernice,Simon,Fr,1.83,75,13721
62694,Cynthia,Griffin,So,2.01,60,21239
62695,Jim,Stern,So,1.49,44,222
62696,Wendy,Adcock,Fr,1.46,9,15225
62697,Jackie,Hinson,So,2.71,77,24750
62698,Sally,Sanders,Jr,3.98,35,13361
62699,Lynn,Joseph,Sr,0.12,49,18152
62700,Earl,Abbott,Sr,0.83,24,23480
62701,Suzanne,Oliver,Sr,3.52,68,23367
62702,Evan,Stewart,Fr,2.21,3,19395
62703,Ray,Petersen,So,1.55,13,797
62704,Eileen,Roberson,So,3.12,47,11738
62705,Toni,Denton,Jr,1.22,37,481
62706,Julian,McKinney,So,1.00,26,8823
62707,Timothy,Meadows,Fr,1.88,63,9433
62708,Don,Burch,Jr,2.52,7,2057
62709,Thomas,Friedman,Fr,1.67,11,1925
62710,Florence,Kent,Sr,0.16,51,24595
62711,Don,Hoyle,Fr,2.21,70,22542
62712,Marion,Boyle,Fr,2.17,41,15986
62713,Cindy,Vaughan,Jr,3.40,44,10588
62714,Ronnie,Hammond,So,2.38,8,20324
62715,Jane,Powell,Fr,1.09,61,4042
62716,Rosemary,Strauss,Fr,0.63,70,21020
62717,Linda,Pollock,So,3.22,75,8438
62718,Kevin,Eaton,Sr,3.26,8,18209
62719,Barry,Davies,Fr,3.87,64,16368
62720,Sarah,Barber,So,2.47,46,11466
62721,Phillip,Mills,So,0.34,18,12700
62722,Michelle,Holland,So,2.84,54,13989
62723,June,Thomas,So,0.58,40,21681
62724,Benjamin,Peters,So,0.74,64,4752
62725,Carl,Stephens,Sr,2.89,22,23210
62726,Ruth,Barbee,So,2.85,54,18153
62727,Oscar,Jenkins,Jr,0.74,34,21004
62728,Marvin,Elmore,Sr,2.71,15,20615
62729,Eugene,Freedman,Fr,2.98,56,23952
62730,Kimberly,Gentry,Fr,1.74,12,15389
62731,Scott,McKenna,So,3.68,45,23705
62732,Jacob,Henry,Sr,3.31,27,4578
62733,Emma,Cooper,Fr,3.35,64,10471
62734,Elizabeth,Sullivan,So,3.89,34,16417
62735,Martin,Fletcher,So,0.30,52,7293
62736,Maria,Skinner,Fr,3.99,62,510
62737,Ken,Daly,So,3.99,37,17536
62738,Anne,Lassiter,Sr,3.97,76,9834
62739,Shannon,McLaughlin,So,1.11,47,2930
62740,Sherry,Han,Jr,0.20,17,2374
62741,Diane,Hicks,Jr,3.81,65,6516
62742,Thelma,Curtis,So,2.11,56,936
62743,Crystal,Woodard,Sr,0.46,20,20700
62744,Pam,Walton,Sr,1.06,14,23850
62745,Arthur,Thornton,Fr,0.05,82,21458
62746,Wendy,Gibbons,Fr,1.87,52,15501
62747,Bob,Todd,So,1.75,46,14464
62748,Margaret,Sanchez,Sr,3.67,71,17066
62749,David,Paul,Sr,3.60,3,20255
62750,Lester,Adkins,Sr,1.93,12,8892
62751,Dean,Pierce,Jr,0.22,35,11437
62752,Audrey,Neal,Jr,3.30,79,14988
62753,Sheila,Carr,So,3.48,60,13820
62754,Joel,Chang,Jr,3.61,68,23684
62755,Nelson,Beck,Sr,0.54,32,9684
62756,Curtis,Arnold,Jr,1.14,18,6477
62757,Greg,Shapiro,Sr,2.02,9,8759
62758,Joann,MacDonald,Sr,3.17,13,5229
62759,Melinda,Allred,Fr,0.29,45,15681
62760,Maxine,Ayers,Sr,3.56,37,21671
62761,Roy,Forbes,Jr,0.10,20,14086
62762,Virginia,Branch,Jr,3.41,32,1601
62763,Anna,Becker,Fr,0.10,73,5629
62764,Sherry,Petersen,So,3.62,70,24718
62765,Eugene,McLaughlin,Jr,1.25,56,13644
62766,Kathryn,Stafford,Fr,2.08,4,5316
62767,Darlene,Henson,So,1.77,55,1106
62768,Dana,Sims,Fr,1.15,43,12163
62769,Hannah,Morrow,Fr,2.15,77,10268
62770,Lynda,McCall,Jr,0.49,74,15258
62771,Charlie,Capps,Fr,3.41,54,16734
62772,Randy,Adcock,So,0.19,5,10254
62773,Allan,Bowers,Jr,1.38,71,19013
62774,Lindsay,Meyer,Fr,1.46,48,3003
62775,Glenn,Strickland,Fr,2.12,5,23313
62776,Ross,White,Sr,2.41,8,11836
62777,Eva,Cain,So,1.48,75,2331
62778,Sharon,Woodward,Jr,0.69,81,12442
62779,Gerald,Wheeler,Sr,0.21,34,2962
62780,Douglas,Avery,Sr,1.62,82,18169
62781,Edgar,Lang,Fr,0.11,50,5949
62782,Ian,Peele,Fr,2.79,34,17730
62783,Lawrence,Fischer,Sr,0.30,35,16580
62784,Fred,Murray,Jr,1.03,82,15559
62785,Dolores,Reese,So,2.74,45,13745
62786,Kim,Morgan,Jr,0.64,63,24253
62787,Lindsay,Livingston,Jr,0.28,44,17181
62788,Donna,Glover,Jr,0.21,49,19382
62789,Lois,Waters,So,3.25,40,18776
62790,Laurie,Pitts,So,1.81,2,2485
62791,Max,Bean,Sr,0.16,16,4409
62792,Herman,Rosenberg,Jr,3.14,82,13028
62793,Clarence,Watts,So,3.29,36,15710
62794,Gilbert,Lanier,So,2.80,24,21446
62795,Kelly,Byers,Jr,0.97,66,12067
62796,Neal,Schroeder,Jr,1.77,40,7499
62797,Jose,Skinner,Jr,1.19,2,16842
62798,Albert,Silverman,So,0.91,54,7586
62799,Rebecca,Lin,So,2.96,34,24939
62800,Ricky,Austin,Fr,0.18,82,3785
62801,Pam,Langley,Sr,2.52,44,5667
62802,Anthony,Byers,Sr,2.17,39,10729
62803,Dolores,Gillespie,Jr,3.31,64,22161
62804,Alfred,Connolly,Jr,0.11,10,16384
62805,Chris,Mueller,Jr,3.97,19,13221
62806,Dennis,Baird,Fr,2.49,28,21145
62807,Emma,Ryan,Fr,3.24,75,15169
62808,Sherri,Reeves,So,0.88,9,955
62809,Martin,Lam,Sr,0.10,59,11258
62810,Jimmy,Larson,Jr,3.92,64,23591
62811,Tom,Rodgers,Sr,2.43,65,4112
62812,Elsie,Bowman,Fr,2.30,78,9653
62813,Philip,Bond,Sr,3.53,57,7637
62814,Willie,Cassidy,Sr,3.76,40,24655
62815,Zachary,Bowen,Sr,0.17,24,6472
62816,Glenda,Mueller,Fr,0.02,39,21175
62817,Cindy,Diaz,So,1.00,79,8641
62818,Gloria,Parks,Fr,3.45,15,19457
62819,Melissa,Chung,Sr,3.23,28,1481
62820,Gina,Schultz,So,1.39,24,6518
62821,Gloria,Tyler,Sr,0.85,54,23198
62822,Benjamin,Gupta,So,1.71,20,8294
62823,Kathy,Day,So,2.49,12,14890
62824,Cindy,Hwang,Fr,0.74,26,18815
62825,Betsy,Hinson,So,0.55,50,9076
62826,Tammy,Gentry,So,3.21,83,19497
62827,Thelma,Kinney,Fr,3.38,33,3483
62828,Christian,Harris,Sr,3.42,10,9420
62829,Evan,Dixon,Jr,3.54,72,16778
62830,Marsha,Denton,Fr,3.78,23,11807
62831,Wallace,Blackwell,Fr,1.42,1,1837
62832,Kent,Tuttle,Jr,0.04,79,21990
62833,Christopher,Bradshaw,Jr,0.90,37,17590
62834,Amy,Robbins,Jr,0.51,21,11166
62835,Wesley,Montgomery,So,0.85,1,15949
62836,Cheryl,Rosenthal,Sr,1.73,28,18039
62837,Benjamin,Henry,Fr,3.05,9,6206
62838,Marsha,Hoffman,Sr,2.02,9,23534
62839,Marc,Wade,Fr,0.86,68,8663
62840,Mildred,Kane,Sr,2.13,16,22271
62841,Carol,Murray,Sr,0.55,19,20436
62842,Jesse,Sherman,Fr,1.40,75,7805
62843,Eddie,Weber,Fr,0.63,44,18380
62844,Bonnie,McKay,Sr,2.56,35,5035
62845,Lori,Roth,So,1.03,40,9094
62846,Jane,York,Jr,0.91,43,24121
62847,Kelly,McConnell,Fr,3.85,50,4978
62848,Guy,Friedman,So,1.37,38,10376
62849,Sam,Hahn,So,1.87,82,16043
62850,Lucy,Lu,Fr,2.03,9,16979
62851,Anthony,Ashley,Sr,3.86,57,10834
62852,Hannah,Schwarz,So,2.78,33,9986
62853,Shawn,Lamb,Sr,0.25,2,12388
62854,Curtis,McLaughlin,Fr,2.49,43,8707
62855,Maureen,Rodgers,So,0.96,32,7204
62856,Gloria,Bates,Jr,0.70,10,16958
62857,Sandra,Carter,Fr,0.42,47,15024
62858,Kevin,Willis,So,2.07,17,24338
62859,Larry,Frye,So,0.72,17,4257
62860,Ronnie,Davidson,Jr,2.08,16,3931
62861,Evan,Barefoot,Jr,3.71,21,6553
62862,Paula,Britt,Jr,3.59,57,1866
62863,Ethel,Reddy,So,2.10,5,13072
62864,Theresa,Epstein,Sr,1.61,73,11724
62865,Ian,O'Donnell,So,3.10,27,16398
62866,Christina,McGuire,Fr,0.88,12,8754
62867,Stacy,Diaz,So,1.87,80,20248
62868,Joan,Fitzgerald,Fr,3.05,66,20424
62869,Jon,Bryan,Fr,3.95,66,17517
62870,Wendy,Stevens,Jr,3.39,10,20310
62871,Marguerite,House,So,0.73,26,2115
62872,Lewis,Chandler,Fr,2.77,6,14927
62873,Lindsay,Lowe,So,3.42,12,13718
62874,Jacqueline,Kessler,Fr,1.65,36,16995
62875,Carmen,Welch,Sr,1.06,8,2118
62876,Ted,Benton,So,3.13,25,685
62877,Christina,McCarthy,Sr,3.76,53,15752
62878,Kristen,Mills,Jr,0.82,38,16054
62879,Erik,Booth,So,0.96,8,8586
62880,Rodney,Doyle,Sr,0.95,3,20338
62881,Alison,Smith,Sr,1.06,9,5528
62882,Dianne,Pickett,Jr,2.63,55,712
62883,Wallace,Jensen,Fr,2.96,21,19332
62884,Lynn,Gardner,So,0.90,49,2219
62885,Deborah,Allen,Sr,1.80,52,10782
62886,Esther,Evans,Jr,1.84,8,15870
62887,Kim,Burton,So,1.45,12,20448
62888,Meredith,McLeod,Fr,3.25,46,15082
62889,Carlos,McGee,Fr,2.36,51,10320
62890,Lori,Hester,Sr,1.78,31,11984
62891,Barbara,Rhodes,So,2.78,45,19755
62892,Judith,Nixon,So,2.54,30,14878
62893,Toni,Jiang,Fr,2.05,5,9557
62894,Roger,Bryan,Sr,1.37,50,10092
62895,Herbert,Grimes,So,2.54,33,17641
62896,Julia,Alston,Jr,3.23,10,3206
62897,Laura,Henry,Fr,0.66,56,21544
62898,Theodore,Beach,Sr,0.11,25,22688
62899,Glenn,Perkins,Fr,2.12,52,17581
62900,Billy,Roberson,So,1.40,60,23821
62901,Nicole,Walter,So,1.87,66,20303
62902,Christina,Arthur,So,0.43,4,24976
62903,Shawn,Padgett,So,3.82,60,6243
62904,Dennis,Gonzalez,Fr,0.35,58,8257
62905,Franklin,Lee,Jr,3.29,32,4552
62906,Natalie,Burns,Jr,0.08,41,11953
62907,Tony,Beard,Sr,3.60,34,22690
62908,Elaine,Flowers,Jr,3.91,2,5342
62909,Gwendolyn,Lynch,Jr,2.82,75,12109
62910,Esther,Grossman,Fr,3.10,68,20704
62911,Rose,Schmidt,So,1.69,41,9250
62912,Richard,Wu,Sr,1.15,45,10897
62913,Harold,Conway,So,2.18,17,10139
62914,Danielle,Cooper,Sr,2.77,77,20927
62915,Sheryl,Sims,Jr,1.37,71,11745
62916,Gilbert,Beasley,So,3.37,20,3218
62917,Wade,McClure,So,0.06,48,10544
62918,Norma,Higgins,Sr,0.73,76,10979
62919,Sam,Kenney,Jr,3.87,33,14714
62920,Katharine,Hu,Fr,0.05,40,18149
62921,Frank,Kinney,Fr,2.97,37,1145
62922,Dorothy,Hurst,Fr,2.56,62,3735
62923,Helen,Abbott,So,1.62,16,18133
62924,Clarence,Corbett,Jr,0.46,68,4433
62925,Milton,York,Jr,3.69,55,5114
62926,Stephen,King,Sr,1.69,4,17072
62927,Donald,Lawson,Jr,3.57,54,5824
62928,Paul,Hardin,Jr,0.37,44,9494
62929,Constance,Yates,Fr,2.55,27,24747
62930,Holly,Richards,Jr,3.22,65,14055
62931,Carol,Reed,Jr,3.56,53,13559
62932,Terri,Durham,Jr,2.85,1,17170
62933,Tommy,Kidd,Jr,2.66,78,2262
62934,Jeff,Rao,Fr,2.77,73,2439
62935,Marsha,Hardison,Sr,1.25,80,17011
62936,Erica,Lynn,Fr,3.47,43,21550
62937,Kathleen,Lynn,So,2.54,62,2934
62938,Joel,Barr,Sr,1.38,45,7603
62939,Nelson,McLeod,So,0.28,60,21626
62940,Alexandra,Walker,So,1.58,42,11322
62941,Danielle,Burgess,Sr,0.02,48,18698
62942,Harry,Daniel,Fr,0.83,81,15660
62943,Benjamin,McBride,Jr,2.54,34,23537
62944,Megan,Stuart,Jr,0.82,43,11484
62945,Benjamin,Adams,Fr,3.51,22,24652
62946,Gail,Sinclair,Jr,0.50,68,7662
62947,Gretchen,Williford,So,1.45,73,13596
62948,Sherry,Farmer,Fr,1.14,38,6243
62949,Kathleen,Gentry,So,3.01,15,9897
62950,Cindy,Fisher,So,1.41,56,22888
62951,Clifford,Wilson,Fr,3.46,1,9767
62952,Tracey,Collins,Sr,0.49,65,17699
62953,Vincent,Sigmon,Fr,1.79,34,1524
62954,Alan,Frank,Jr,1.33,81,13555
62955,Amanda,Pollock,Jr,2.01,64,18591
62956,Norma,Ayers,So,0.06,5,15625
62957,Pauline,Blackwell,Fr,2.97,32,13313
62958,Annette,Shepherd,Sr,0.36,43,22882
62959,Kristen,Coleman,Jr,1.62,34,24474
62960,Douglas,Berger,Sr,1.78,33,14624
62961,Evelyn,Heller,So,3.30,69,425
62962,Victor,Lancaster,Jr,0.36,64,14759
62963,Jimmy,McMillan,Jr,3.05,18,3452
62964,Colleen,Anderson,Jr,2.76,66,7466
62965,William,Greene,So,1.57,39,8805
62966,Lucy,Long,Fr,3.12,62,5652
62967,Elizabeth,O'Brien,Fr,3.01,44,5690
62968,Alice,Knox,Fr,0.11,39,2985
62969,Wade,Galloway,Fr,2.99,16,7378
62970,Gary,Morton,Jr,1.03,83,22978
62971,Mitchell,Middleton,Sr,0.09,9,24757
62972,Ray,Sawyer,Jr,2.60,72,10446
62973,Jeremy,Davis,Sr,0.38,61,13586
62974,Beth,Pearce,Sr,1.13,75,18790
62975,Ronnie,Hancock,So,1.18,40,11904
